,Pick,Years After Draft,variable,NHL Probability,Star Probability
2475,146,10,Estimate,0.10360010683001401,0.011646344856068164
2476,146,11,Estimate,0.09057107599355176,0.00764917225009952
2477,146,12,Estimate,0.07861680547517637,0.003438880921893726
2478,146,13,Estimate,,
2479,146,14,Estimate,,
2480,146,15,Estimate,,
2481,146,16,Estimate,,
2482,147,0,Estimate,-0.0007126611925625236,-6.52005951014282e-05
2483,147,1,Estimate,0.011331645107996636,0.00023410460997032125
2484,147,2,Estimate,0.03192049399061736,0.0011446387273709227
2485,147,3,Estimate,0.06039994185491123,0.003194863117909254
2486,147,4,Estimate,0.09109163740087357,0.006684505505720675
2487,147,5,Estimate,0.11540115644176589,0.011228037334134302
2488,147,6,Estimate,0.1300281386610555,0.015437940385586236
2489,147,7,Estimate,0.13505846736013016,0.017063410895054656
2490,147,8,Estimate,0.13007729766703915,0.01576062339240675
2491,147,9,Estimate,0.11721422403236605,0.013725876060690778
2492,147,10,Estimate,0.1026272409938395,0.011467659116782285
2493,147,11,Estimate,0.08980963881912354,0.007530506489317179
2494,147,12,Estimate,0.07811301399159656,0.0033996491761853916
2495,147,13,Estimate,,
2496,147,14,Estimate,,
2497,147,15,Estimate,,
2498,147,16,Estimate,,
2499,148,0,Estimate,-0.0007068733899684344,-6.396759565439394e-05
2500,148,1,Estimate,0.011225669580765802,0.00022899755125438534
2501,148,2,Estimate,0.031599064403008796,0.0011169725320917829
2502,148,3,Estimate,0.059778955311128534,0.0031249667052868756
2503,148,4,Estimate,0.09017960174245565,0.006568828403765177
2504,148,5,Estimate,0.11432234837232655,0.011069826391677603
2505,148,6,Estimate,0.12889376723231424,0.015247354748433821
2506,148,7,Estimate,0.13388436251308433,0.016873459986539188
2507,148,8,Estimate,0.12890145580242254,0.015570360855670007
2508,148,9,Estimate,0.11610370199254853,0.013523862860255137
2509,148,10,Estimate,0.1016568222223765,0.011290258424073756
2510,148,11,Estimate,0.0890479000305784,0.007412504537854176
2511,148,12,Estimate,0.07760456583063202,0.0033617201739287307
2512,148,13,Estimate,,
2513,148,14,Estimate,,
2514,148,15,Estimate,,
2515,148,16,Estimate,,
2516,149,0,Estimate,-0.0007018529962778817,-6.278099936625915e-05
2517,149,1,Estimate,0.011119292101501947,0.00022414499193111926
2518,149,2,Estimate,0.03127810224139146,0.0010901233319684032
2519,149,3,Estimate,0.05916034164921025,0.00305610650381365
2520,149,4,Estimate,0.08927204649396037,0.00645344410612131
2521,149,5,Estimate,0.11324775552626988,0.010910668814847676
2522,149,6,Estimate,0.1277605357508126,0.01505415798277794
2523,149,7,Estimate,0.13270929380823465,0.016679795001667663
2524,149,8,Estimate,0.1277257226074495,0.015378250848098934
2525,149,9,Estimate,0.11499537932158967,0.013322775529549831
2526,149,10,Estimate,0.10068850197522027,0.01111415936632964
2527,149,11,Estimate,0.08828530385243691,0.007295150929051669
2528,149,12,Estimate,0.07709079711041794,0.0033249850568909233
2529,149,13,Estimate,,
2530,149,14,Estimate,,
2531,149,15,Estimate,,
2532,149,16,Estimate,,
2533,150,0,Estimate,-0.0006976060238264895,-6.164236334087089e-05
2534,150,1,Estimate,0.011012454367965734,0.00021955283397817932
2535,150,2,Estimate,0.03095744587040616,0.0010641082804022782
2536,150,3,Estimate,0.05854380107910307,0.002988308411243829
2537,150,4,Estimate,0.08836853288660587,0.006338379510941838
2538,150,5,Estimate,0.11217677694508349,0.010750585344194612
2539,150,6,Estimate,0.12662779206742955,0.01485837690262531
2540,150,7,Estimate,0.1315327969187712,0.016482438832136386
2541,150,8,Estimate,0.12654983467197004,0.015184304453933525
2542,150,9,Estimate,0.11388903808569975,0.013122634154507604
2543,150,10,Estimate,0.0997219332338256,0.010939382185842726
2544,150,11,Estimate,0.0875213077798304,0.007178435314026951
2545,150,12,Estimate,0.07657106631275154,0.0032893384357962725
2546,150,13,Estimate,,
2547,150,14,Estimate,,
2548,150,15,Estimate,,
2549,150,16,Estimate,,
2550,151,0,Estimate,-0.0006941365420032944,-6.0553000527096935e-05
2551,151,1,Estimate,0.010905103157798053,0.00021522717683573154
2552,151,2,Estimate,0.030636943590377178,0.0010389446825936118
2553,151,3,Estimate,0.057929045638951904,0.0029215989574177884
2554,151,4,Estimate,0.0874686302523144,0.00622366327303084
2555,151,5,Estimate,0.11110881651471906,0.010589599913879994
2556,151,6,Estimate,0.12549488857049926,0.014660044878338564
2557,151,7,Estimate,0.13035440972395912,0.016281425616587866
2558,151,8,Estimate,0.12537352549675387,0.014988542582738565
2559,151,9,Estimate,0.11278445507521673,0.012923463188561938
2560,151,10,Estimate,0.09875677051964622,0.010765950548901289
2561,151,11,Estimate,0.0867553829778424,0.007062352162058779
2562,151,12,Estimate,0.07604475473733156,0.0032546781963472605
2563,151,13,Estimate,,
2564,151,14,Estimate,,
2565,151,15,Estimate,,
2566,151,16,Estimate,,
2567,152,0,Estimate,-0.0006914468558989285,-5.951397816265571e-05
2568,152,1,Estimate,0.010797189859053168,0.00021117426146676041
2569,152,2,Estimate,0.030316453027071387,0.001014649862953397
2570,152,3,Estimate,0.057315798610419064,0.0028560050749039316
2571,152,4,Estimate,0.08657191555733673,0.006109325477062811
2572,152,5,Estimate,0.11004328275435582,0.010427739271997387
2573,152,6,Estimate,0.12436118205856322,0.014459201385910156
2574,152,7,Estimate,0.12917367184568967,0.016076800246325792
2575,152,8,Estimate,0.12419652482323788,0.014790995573313679
2576,152,9,Estimate,0.11168140139507211,0.012725291185833577
2577,152,10,Estimate,0.09779266991920141,0.010593891300257953
2578,152,11,Estimate,0.08598701463845881,0.006946900448431177
2579,152,12,Estimate,0.07551126687993359,0.0032209053118623008
2580,152,13,Estimate,,
2581,152,14,Estimate,,
2582,152,15,Estimate,,
2583,152,16,Estimate,,
2584,153,0,Estimate,-0.0006895376827043544,-5.8526116814129335e-05
2585,153,1,Estimate,0.010688670021172169,0.00020740041766861806
2586,153,2,Estimate,0.0299958405438901,0.0009912410393351709
2587,153,3,Estimate,0.056703793964752114,0.0027915538791068338
2588,153,4,Estimate,0.08567797299082372,0.00599539732376912
2589,153,5,Estimate,0.10897958866926019,0.01026503261805668
2590,153,6,Estimate,0.12322603366735971,0.014255891569920465
2591,153,7,Estimate,0.12799012423506273,0.015868617865880327
2592,153,8,Estimate,0.12301855801566265,0.014591702781314086
2593,153,9,Estimate,0.11057964209747358,0.01252815052130021
2594,153,10,Estimate,0.09682928911425646,0.010423234203171258
2595,153,11,Estimate,0.08521570229355814,0.006832083331630937
2596,153,12,Estimate,0.07497003073383572,0.003187923663910632
2597,153,13,Estimate,,
2598,153,14,Estimate,,
2599,153,15,Estimate,,
2600,153,16,Estimate,,
2601,154,0,Estimate,-0.0006884083256194068,-5.758999010470423e-05
2602,154,1,Estimate,0.010579502926366625,0.0002039120144638367
2603,154,2,Estimate,0.029674980675972365,0.0009687352039443959
2604,154,3,Estimate,0.05609277583802932,0.0027282724580247573
2605,154,4,Estimate,0.08478639360576516,0.0058819108296955
2606,154,5,Estimate,0.10791715166522818,0.010101511258295112
2607,154,6,Estimate,0.12208880884987812,0.014050165820944848
2608,154,7,Estimate,0.1268033088091767,0.01565694336968807
2609,154,8,Estimate,0.12183934549572767,0.014390712151859364
2610,154,9,Estimate,0.10947893585563044,0.012332077098891813
2611,154,10,Estimate,0.09586628741540316,0.010254011666275431
2612,154,11,Estimate,0.0844409600826809,0.006717907821777411
2613,154,12,Estimate,0.07442049801432152,0.0031556398721265346
2614,154,13,Estimate,,
2615,154,14,Estimate,,
2616,154,15,Estimate,,
2617,154,16,Estimate,,
2618,155,0,Estimate,-0.0006880568450008259,-5.6705925210158067e-05
2619,155,1,Estimate,0.01046965118133096,0.00020071541339860408
2620,155,2,Estimate,0.0293537555856198,0.0009471490107693347
2621,155,3,Estimate,0.055482498033867796,0.002666187671802308
2622,155,4,Estimate,0.08389677500943676,0.0057688985410603065
2623,155,5,Estimate,0.10685539352169206,0.009937208279353769
2624,155,6,Estimate,0.1209488774079587,0.013842079368033349
2625,155,7,Estimate,0.12561276813797465,0.01544185089606488
2626,155,8,Estimate,0.12065860222968788,0.014188079778421936
2627,155,9,Estimate,0.10837903467725721,0.012137110048505942
2628,155,10,Estimate,0.09490332579739964,0.010086258458576958
2629,155,11,Estimate,0.08366231697463739,0.006604384442137524
2630,155,12,Estimate,0.0738621443065336,0.0031239631341843125
2631,155,13,Estimate,,
2632,155,14,Estimate,,
2633,155,15,Estimate,,
2634,155,16,Estimate,,
2635,156,0,Estimate,-0.0006884802264492232,-5.587400419235059e-05
2636,156,1,Estimate,0.01035908032915371,0.0001978169245788399
2637,156,2,Estimate,0.029032054538412823,0.0009264986693666232
2638,156,3,Estimate,0.05487272355177723,0.0026053259621893745
2639,156,4,Estimate,0.08300872110020943,0.00565639326216434
2640,156,5,Estimate,0.10579374042025073,0.009772158240744165
2641,156,6,Estimate,0.11980561357357745,0.013631691886747729
2642,156,7,Estimate,0.12441804518071427,0.015223423319568052
2643,156,8,Estimate,0.11947603726756957,0.01398386944928621
2644,156,9,Estimate,0.10727968365651015,0.011943291412979127
2645,156,10,Estimate,0.0939400669347532,0.009920011413916177
2646,156,11,Estimate,0.08287931694228222,0.006491526885536838
2647,156,12,Estimate,0.07329446913743058,0.0030928050767263537
2648,156,13,Estimate,,
2649,156,14,Estimate,,
2650,156,15,Estimate,,
2651,156,16,Estimate,,
2652,157,0,Estimate,-0.0006896745455108836,-5.509406622820536e-05
2653,157,1,Estimate,0.0102477584812615,0.0001952227652768621
2654,157,2,Estimate,0.02870977339935166,0.0009067998448251348
2655,157,3,Estimate,0.054263224139253136,0.002545713171983412
2656,157,4,Estimate,0.08212184184737763,0.005544427798731417
2657,157,5,Estimate,0.10473162302506728,0.009606396886414641
2658,157,6,Estimate,0.11865839613766872,0.013419067123112381
2659,157,7,Estimate,0.12321868307134001,0.015001751742759091
2660,157,8,Estimate,0.11829135333399327,0.013778152182869966
2661,157,9,Estimate,0.1061806207629428,0.011750665826084986
2662,157,10,Estimate,0.09297617523610956,0.009755309126254448
2663,157,11,Estimate,0.08209151909009796,0.006379351667434689
2664,157,12,Estimate,0.07271699597300027,0.0030620796178484895
2665,157,13,Estimate,,
2666,157,14,Estimate,,
2667,157,15,Estimate,,
2668,157,16,Estimate,,
2669,158,0,Estimate,-0.0006916351286468374,-5.4365710780824374e-05
2670,158,1,Estimate,0.010135655969187217,0.00019293902094532795
2671,158,2,Estimate,0.028386814148332155,0.0008880675637243953
2672,158,3,Estimate,0.053653779865648524,0.002487374374500465
2673,158,4,Estimate,0.08123575311045501,0.0054330347164837055
2674,158,5,Estimate,0.10366847661131881,0.009439960875618193
2675,158,6,Estimate,0.11750660862403281,0.013204272533706811
2676,158,7,Estimate,0.12201422495177094,0.014776934988297945
2677,158,8,Estimate,0.11710424646987048,0.013571005753187773
2678,158,9,Estimate,0.10508157666601563,0.011559280182656735
2679,158,10,Estimate,0.09201131687614249,0.009592191637167275
2680,158,11,Estimate,0.08129849773447646,0.0062678777773728985
2681,158,12,Estimate,0.07212927214226794,0.003031702841570088
2682,158,13,Estimate,,
2683,158,14,Estimate,,
2684,158,15,Estimate,,
2685,158,16,Estimate,,
2686,159,0,Estimate,-0.0006943567101026373,-5.3688301748134487e-05
2687,159,1,Estimate,0.010022745015927998,0.00019097160848029955
2688,159,2,Estimate,0.028063084414256374,0.0008703161258981712
2689,159,3,Estimate,0.05304417871582871,0.002430333713090161
2690,159,4,Estimate,0.0803500764942682,0.005322246115188469
2691,159,5,Estimate,0.10260374123765952,0.009272887533180427
2692,159,6,Estimate,0.11634963950564313,0.012987378942014715
2693,159,7,Estimate,0.12080421385188632,0.01454907909222359
2694,159,8,Estimate,0.11591440572411216,0.01336251420673508
2695,159,9,Estimate,0.10398227459365895,0.01136918330195403
2696,159,10,Estimate,0.09104515982373276,0.00943070011693003
2697,159,11,Estimate,0.08049984243686018,0.006157126330448342
2698,159,12,Estimate,0.07153086869001767,0.00300159288455277
2699,159,13,Estimate,,
2700,159,14,Estimate,,
2701,159,15,Estimate,,
2702,159,16,Estimate,,
2703,160,0,Estimate,-0.0006978335842980938,-5.306097261337036e-05
2704,160,1,Estimate,0.009908999426625877,0.00018932624158090743
2705,160,2,Estimate,0.02773849702707289,0.0008535590218098202
2706,160,3,Estimate,0.052434216201595656,0.0023746142506810212
2707,160,4,Estimate,0.07946443923605755,0.005212093418343631
2708,160,5,Estimate,0.10153686195844677,0.009105214619164442
2709,160,6,Estimate,0.1151868824603981,0.012768460211028922
2710,160,7,Estimate,0.11958819261473282,0.014318296799198976
2711,160,8,Estimate,0.11472151289428431,0.013152767372052723
2712,160,9,Estimate,0.10288243022334549,0.011180425585406521
2713,160,10,Estimate,0.09007737386533518,0.009270876540582873
2714,160,11,Estimate,0.07969515799014208,0.006047120220392018
2715,160,12,Estimate,0.07092138016044633,0.0029716698351757165
2716,160,13,Estimate,,
2717,160,14,Estimate,,
2718,160,15,Estimate,,
2719,160,16,Estimate,,
2720,161,0,Estimate,-0.0007020597533427149,-5.248263261080995e-05
2721,161,1,Estimate,0.009794394298283115,0.00018800839805977214
2722,161,2,Estimate,0.027412969587053814,0.000837808855343766
2723,161,3,Estimate,0.051823694988893346,0.002320237829316958
2724,161,4,Estimate,0.07857847412072529,0.005102607178604311
2725,161,5,Estimate,0.10046728907135334,0.00893698011784008
2726,161,6,Estimate,0.11401773666318023,0.012547592932015284
2727,161,7,Estimate,0.11836570386529552,0.014084707060434864
2728,161,8,Estimate,0.11352524231501745,0.012941860363222823
2729,161,9,Estimate,0.1017817516041383,0.010993058669882351
2730,161,10,Estimate,0.08910763062257111,0.009112763360360229
2731,161,11,Estimate,0.07888406435895497,0.0059378837757659625
2732,161,12,Estimate,0.07030042431428254,0.002941855644936943
2733,161,13,Estimate,,
2734,161,14,Estimate,,
2735,161,15,Estimate,,
2736,161,16,Estimate,,
2737,162,0,Estimate,-0.0007070290692765306,-5.1951973909622014e-05
2738,162,1,Estimate,0.009678905748204668,0.00018702328896557489
2739,162,2,Estimate,0.027086424050625425,0.0008230772718162655
2740,162,3,Estimate,0.05121242453881456,0.002267224939619004
2741,162,4,Estimate,0.07769181942034552,0.004993816898991134
2742,162,5,Estimate,0.09939447839584088,0.00876822204577321
2743,162,6,Estimate,0.11284160711087568,0.012324856129241741
2744,162,7,Estimate,0.1171362900209414,0.013848434534939542
2745,162,8,Estimate,0.11232526069284693,0.012729893078533673
2746,162,9,Estimate,0.10067993910814182,0.010807135077630427
2747,162,10,Estimate,0.08813560356315726,0.008956403175851137
2748,162,11,Estimate,0.07806619657472205,0.005829442420718622
2749,162,12,Estimate,0.06966764178217513,0.002912074052024984
2750,162,13,Estimate,,
2751,162,14,Estimate,,
2752,162,15,Estimate,,
2753,162,16,Estimate,,
2754,163,0,Estimate,-0.0007127353706314638,-5.146747980848877e-05
2755,163,1,Estimate,0.0095625106608396,0.0001863758293868437
2756,163,2,Estimate,0.02675878633210231,0.000809374891009401
2757,163,3,Estimate,0.050600220760503835,0.002215594600084918
2758,163,4,Estimate,0.07680411885403464,0.004885750869859241
2759,163,5,Estimate,0.09831789157789494,0.008598978278769246
2760,163,6,Estimate,0.11165790497684394,0.012100330980394444
2761,163,7,Estimate,0.11589949334151264,0.013609609094693179
2762,163,8,Estimate,0.11112122698604131,0.012516969695538907
2763,163,9,Estimate,0.09957668540981263,0.01062270786405224
2764,163,10,Estimate,0.08716096800443884,0.008801838403246696
2765,163,11,Estimate,0.07724120458650896,0.005721822341656778
2766,163,12,Estimate,0.06902269565737815,0.002882250516792278
2767,163,13,Estimate,,
2768,163,14,Estimate,,
2769,163,15,Estimate,,
2770,163,16,Estimate,,
2771,164,0,Estimate,-0.000719172612908755,-5.102743392392126e-05
2772,164,1,Estimate,0.009445186452682145,0.00018607061081429404
2773,164,2,Estimate,0.02642998592069231,0.0007967112450330777
2774,164,3,Estimate,0.04998690567410349,0.0021653642461159335
2775,164,4,Estimate,0.07591502156431924,0.004778436021550464
2776,164,5,Estimate,0.09723699641635902,0.00842928639732706
2777,164,6,Estimate,0.1104660479911925,0.01187410055232835
2778,164,7,Estimate,0.11465485601682421,0.013368365334286586
2779,164,8,Estimate,0.10991279232785783,0.012303198163721555
2780,164,9,Estimate,0.0984716754915751,0.010439830264454263
2781,164,10,Estimate,0.08618340110888152,0.008649110945003544
2782,164,11,Estimate,0.0764087530689522,0.005615050161118788
2783,164,12,Estimate,0.06836527103099453,0.00285231216876752
2784,164,13,Estimate,,
2785,164,14,Estimate,,
2786,164,15,Estimate,,
2787,164,16,Estimate,,
2788,165,0,Estimate,-0.000726334992574425,-5.0629930345972007e-05
2789,165,1,Estimate,0.009326910854881857,0.000186111874947549
2790,165,2,Estimate,0.02609995551219118,0.000785094720823064
2791,165,3,Estimate,0.04937230708197287,0.00211654962863914
2792,165,4,Estimate,0.07502418210619653,0.004671897792595611
2793,165,5,Estimate,0.0961512672061943,0.008259183550188436
2794,165,6,Estimate,0.10926546084308039,0.011646249551729512
2795,165,7,Estimate,0.11340192028922705,0.013124842085530192
2796,165,8,Estimate,0.10869959999158889,0.012088689695964995
2797,165,9,Estimate,0.09736458667420825,0.010258555340928004
2798,165,10,Estimate,0.08520258187100123,0.008498261861227294
2799,165,11,Estimate,0.0755685211887075,0.005509152620051535
2800,165,12,Estimate,0.0676950744732135,0.0028221877647608604
2801,165,13,Estimate,,
2802,165,14,Estimate,,
2803,165,15,Estimate,,
2804,165,16,Estimate,,
2805,166,0,Estimate,-0.0007342170641819062,-5.0272884726379556e-05
2806,166,1,Estimate,0.009207661713197802,0.00018650348884070194
2807,166,2,Estimate,0.025768630654815383,0.0007745325070858768
2808,166,3,Estimate,0.04875625824652806,0.0020691647221759103
